ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA02/2023/1669/O,07-Aug-2023,Q2,09-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Proposed infill site for 1no. dwelling and garage,70m NW of 2 BALLYBOLLEN MANOR  AHOGHILL  ANTRIM  BT42 2RY,"304,480","396,694",Approved,Approved,25-Mar-2024,Q4,,,31.4,, 
LA02/2023/1670/O,07-Aug-2023,Q2,10-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Dwelling and Garage on a farm,"24 Metres East of  No. 10 Drumrammer Road ,  Ahoghill,  Ballymena,  BT42 2QW","305,127","399,034",Approved,Approved,16-Oct-2023,Q3,,,9.2,, 
LA02/2023/1671/O,07-Aug-2023,Q2,10-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed Replacement Dwelling and Garage,"10 Drumrammer Road ,  Ahoghill,  Ballymena,  BT42 2QW","305,095","399,006",Approved,Approved,13-Oct-2023,Q3,,,9.0,, 
LA02/2023/1672/O,07-Aug-2023,Q2,10-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed Replacement Dwelling and Garage.,"adjacent to No. 10 Drumrammer Road ,  Ahoghill,  Ballymena,  BT42 2QW","305,059","398,975",Approved,Approved,13-Oct-2023,Q3,,,9.0,, 
LA02/2023/1673/F,07-Aug-2023,Q2,09-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Commercial,Urban, , ,Proposed alterations to existing fuel forecourt and erection of canopy,27A PENNYBRIDGE INDUSTRIAL ESTATE  BALLYCREGGY  BALLYMENA  ANTRIM  BT42 3HB,"311,703","401,885",Approved,Approved,12-Sep-2023,Q2,,,4.6,, 
LA02/2023/1683/F,07-Aug-2023,Q2,11-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling with existing cottage to be demolished,"Adjacent to 38 Carnlea Road North, Moorfields, Ballyclare","324,937","397,388",Approved,Approved,02-Oct-2023,Q3,,,7.0,, 
LA03/2023/0587/F,07-Aug-2023,Q2,07-Aug-2023,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Extension and alteration to dwelling,"59 Knockmoyle Drive, Antrim, BT41 1HE","316,059","386,165",Approved,Approved,20-Oct-2023,Q3,,,10.6,, 
LA03/2023/0588/F,07-Aug-2023,Q2,07-Aug-2023,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Commercial,Rural: Countryside, , ,Proposed extension to existing removals warehouse,"47 Castle Road,   Antrim,   BT41 4NA","312,884","387,745",Approved,Approved,09-Oct-2023,Q3,,,8.8,, 
LA03/2023/0589/F,07-Aug-2023,Q2,07-Aug-2023,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and Garage ( Change of house type from approval T/2005/1213/F & LA03/2021/0661/LDP ),"200m West of 29 Carlane Road,  Toomebridge,  Antrim,  BT413NT","300,909","386,493",Approved,Approved,14-Nov-2023,Q3,,,14.0,, 
LA03/2023/0597/F,07-Aug-2023,Q2,10-Aug-2023,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Mixed Use,Rural: Countryside, , ,"RETENTION OF BUILDING AS INDOOR HORSE RIDING ARENA WITH STABLES, FOR PERSONAL DOMESTIC USE, INCLUDING THE REPLACEMENT OF THE ADJACENT OLD BUILDING, AND INCREASE IN DOMESTIC CURTILAGE","43 Belfast Road,  Nutts Corner,  Crumlin,  BT29 4TH","321,201","377,850",Approved,Approved,13-Dec-2023,Q3,,,17.6,, 
LA04/2023/3761/F,07-Aug-2023,Q2,07-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Industrial,Urban, , ,Proposed roof top Air conditioning plant and erection of a steel screen to conceal,BRYSON HOUSE  28 BEDFORD STREET  TOWN PARKS  BELFAST  ANTRIM  BT2 7FE,"333,787","373,814",Approved,Approved,25-Mar-2024,Q4,,,31.8,, 
LA04/2023/3764/F,07-Aug-2023,Q2,07-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Addition of a single-storey rear extension at Ground floor and open pergola structure to garden,"23 Ravenhill Park Gardens,  Belfast,  BT6 0DH","335,409","371,889",Approved,Approved,16-Oct-2023,Q3,,,9.8,, 
LA04/2023/3765/A,07-Aug-2023,Q2,07-Aug-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Consent to Display,Local,Other,Urban, , ,3 Shop signs,"Lidl,  61 High Street,  Belfast,  BT1 2AB","334,083","374,383",Approved,Approved,21-Feb-2024,Q4,,,27.4,, 
LA05/2023/0653/O,07-Aug-2023,Q2,09-Aug-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed site for single dwelling (Amended plan submitted),"North of and adjacent to 6 Waringmore Lurgan Road,  Moira,  Craigavon,  BT67 0LG","314,394","360,210",Pending, ,,,,,,1,6 - 12 months
LA05/2023/0654/O,07-Aug-2023,Q2,09-Aug-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,PROPOSED SINGLE DWELLING ( OUTLINE ) - Amended plans submitted,6 WARINGMORE  GORTNAMONY  DOWN  BT67 0LG,"314,381","360,165",Pending, ,,,,,,1,6 - 12 months
LA05/2023/0696/F,07-Aug-2023,Q2,30-Aug-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Ground floor extension to include bedroom, bathroom and a heated store. New level access to be built at the side of the house. Existing garage to be reduced in size and fitted with new door. Existing rear garden, adjacent to garage to be retained.","23 Brookvale Rise,  Lisburn,  BT28 1DE","326,171","364,262",Approved,Approved,20-Oct-2023,Q3,,,7.4,, 
LA06/2023/2072/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,New single urban dwellings, ,Dwelling & detached garage. Demolition of garage to create new access to Croft Road. [AMENDED PLANS],"Land to the rear of 10 Croft Road, Holywood.","340,599","379,410",Pending, ,,,,,,1,6 - 12 months
LA06/2023/2073/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban housing developments, ,Demolition of existing dwellings and erection of 9 apartments with associated car parking (amended plans),"32-36 Prospect Road, Bangor, BT20 5DA","350,961","381,911",Pending, ,,,,,,1,6 - 12 months
LA06/2023/2075/F,07-Aug-2023,Q2,01-Sep-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Change of Use,Rural: Countryside, , ,"3No mobile shepherd's huts in association with (LA06/2020/0499/F) fishery and tourism (2No. huts retrospective, 1No. hut proposed)","Lands 350m north east of 37 Craigboy Road, Donaghadee, BT21 0LP","357,616","377,212",Pending, ,,,,,,1,6 - 12 months
LA06/2023/2076/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Two-Storey Rear Extension & Alterations,"13 Craigdarragh Park East,  Holywood,  BT18 0EB","344,232","381,731",Approved,Approved,02-Oct-2023,Q3,,,7.8,, 
LA06/2023/2077/F,07-Aug-2023,Q2,11-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Conversion of outbuilding to ancillary residential accommodation,53 Holywood Road  Craigantlet   Newtownards  BT23 4TQ,"344,260","376,424",Approved,Approved,06-Oct-2023,Q3,,,7.8,, 
LA06/2023/2078/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to the rear.,"7 Dunsy Green, Comber,  Newtownards,  BT23 5XQ","346,084","369,783",Approved,Approved,05-Oct-2023,Q3,,,8.4,, 
LA06/2023/2079/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Change of Use,Urban, , ,Change of use from offices (B1) to music academy (D1),"90A High Street,  Bangor.","350,829","381,968",Approved,Approved,06-Dec-2023,Q3,,,17.2,, 
LA06/2023/2080/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Agricultural,Rural: Countryside, , ,"Milking parlour, yard, relocation of feed bins and internal access","17 Crossnamuckley Road,  Newtownards,  BT22 2AA","354,949","374,272",Pending, ,,,,,,1,6 - 12 months
LA06/2023/2081/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two-storey side extension,"21a Silverstream Gardens,  Bangor,  BT20 3LS","349,281","380,750",Pending, ,,,,,,1,6 - 12 months
LA06/2023/2083/F,07-Aug-2023,Q2,07-Aug-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension,36 Irvine Crescent  Bangor  BT19 7XS,"352,244","379,731",Approved,Approved,13-Sep-2023,Q2,,,5.2,, 
LA07/2023/3033/F,07-Aug-2023,Q2,07-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Single storey rear extension to allow for kitchen/dining area, utility room & shower room",13 NEWRY ROAD  FORKHILL  NEWRY  BT35 9RN,"302,076","316,195",Pending, ,,,,,40.6,1,6 - 12 months
LA07/2023/3034/F,07-Aug-2023,Q2,07-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Alterations and extensions to dwelling,2 IRVINGTON PARK  KILKEEL  DOWN  BT34 4LX,"330,802","314,074",Pending, ,,,,,37.0,1,6 - 12 months
LA07/2023/3035/F,07-Aug-2023,Q2,07-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Erection of domestic garage with studio/games room over with the extension of the curtilage of the existing dwelling.,62 FORKHILL ROAD  NEWRY  ARMAGH  BT35 8QX,"306,972","322,210",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3051/RM,07-Aug-2023,Q2,11-Aug-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Proposed Erection of (Reserved Matters) Rural Detached Farm Dwelling House and Detached Domestic Garage, Site Works and Associated Landscaping","Approximately 50 metres South of No. 04 Kellys Road, Killeen, Newry, Co. Armagh, N. Ireland BT35 8RY","308,334","319,658",Pending, ,,,,,37.0,1,6 - 12 months
LA07/2023/3223/F,07-Aug-2023,Q2,12-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill dwelling and garage,"Between 61& 63 Rostrevor Road, Newry, Down  BT34 5TZ","320,892","327,561",Pending, ,,,,,,1,6 - 12 months
LA08/2023/2526/F,07-Aug-2023,Q2,07-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Urban,Urban housing developments, ,Conversion of garage to living accommodation and single storey bedroom extension to rear.,"60 Rathview,  Banbridge,  BT32 4PY","311,465","344,640",Approved,Approved,18-Sep-2023,Q2,,,5.8,, 
LA08/2023/2528/F,07-Aug-2023,Q2,07-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Change of Use,Urban, , ,Change of Use to 5 Bed HMO,"141 Thomas Street,  Craigavon,  BT62 3BE","301,084","353,220",Approved,Approved,24-Sep-2023,Q2,,,6.6,, 
LA08/2023/2551/RM,07-Aug-2023,Q2,07-Aug-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Reserved Matters,Local,Residential,Urban,Urban housing developments, ,"Proposed residential development of 197 No. dwellings comprised of 105 No. detached and 92 No. semi-detached, garages, car parking, landscaping and all associated site and access works (Outline approval LA08/2017/1070/O)","Lands approximately 110m to the southeast of No. 2 Bracken Meadows, Portadown BT63 5PJ and approximately 50m east of 20 Lisnisky  Lane, BT63 5RB","303,685","355,424",Pending, ,,,,,38.4,1,6 - 12 months
LA09/2023/0816/F,07-Aug-2023,Q2,11-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Domestic wind turbine to provide renewable energy,"60M South East of 52 Tullyreavy Road, Cookstown","274,744","374,911",Pending, ,,,,,,1,6 - 12 months
LA09/2023/0817/F,07-Aug-2023,Q2,08-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,164 Killycolpy Road Dungannon,"291,935","375,558",Approved,Approved,20-Dec-2023,Q3,,,19.0,, 
LA09/2023/0818/RM,07-Aug-2023,Q2,07-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling,Land adjacent and Adjoining 119 Ballyronan Road Magherafelt,"291,889","387,652",Approved,Approved,05-Oct-2023,Q3,,,8.4,, 
LA09/2023/0819/LBC,07-Aug-2023,Q2,10-Aug-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Listed Building Consents,Local,Other,Urban, , ,"Damp remediation works to ground floor externals and to internal basement areas, comprising: 1. Exposure of brick vaulting and tanking, remaking of external hardstandings, 2. Taking up existing stone steps, tanking underside and reinstatement works, 3. Regrouting of stone walls at low level (part main building and walls) and provision of lead capping to failed stone heads, 4. Removal of mould and dampaffected surfaces to basement vaults and internal tanking works.",Magherafelt Court House 15 Hospital Road Magherafelt,"289,494","390,984",Approved,Approved,28-Feb-2024,Q4,,,28.0,, 
LA10/2023/1988/F,07-Aug-2023,Q2,09-Aug-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, , ,"35m lattice telecommunications mast, located within a new compound area surrounded by 1.2m high wooden fence complete with access, concrete hardstanding with associated ancillary equipment cabinets",Jenkin Forest (Forest Service)  Approx. 410m N of no. 237 Eshnadarragh Rd Rosslea,"250,389","338,195",Approved,Approved,03-Jan-2024,Q4,,,20.0,, 
LA10/2023/1989/F,07-Aug-2023,Q2,08-Aug-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Extension to dwelling,98 Doogary Rd Omagh,"247,182","369,522",Approved,Approved,11-Sep-2023,Q2,,,4.6,, 
LA11/2023/1901/F,07-Aug-2023,Q2,07-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Other,Urban, , ,Ground floor rear bedroom and shower room extension,"55 Malin Gardens, Londonderry, BT48 9NH","242,120","417,080",Approved,Approved,16-Nov-2023,Q3,,,14.4,, 
LA11/2023/1902/F,07-Aug-2023,Q2,07-Aug-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Other,Urban, , ,Proposed rear extension to existing dwelling.,"36 Laurel Drive, Strabane, BT82 9PL","234,270","396,204",Approved,Approved,03-Nov-2023,Q3,,,12.6,, 
LA01/2023/0803/O,08-Aug-2023,Q2,08-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Replacement Dwelling & Garage,170m North West of   71 Drumavoley Road   Ballycastle   BT54 6QD,"313,312","437,149",Approved,Approved,30-Nov-2023,Q3,,,16.2,, 
LA01/2023/0807/O,08-Aug-2023,Q2,10-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site for new dwelling.,Site 16 metres Southeast of   10 Hillhead Road   Kilrea,"289,284","411,996",Withdrawn,Withdrawn,,,15-Dec-2023,Q3,18.0,, 
LA01/2023/0808/O,08-Aug-2023,Q2,10-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site for a new dwelling.,Site 15 metres South of   26 Boveedy Road   Kilrea,"289,136","411,962",Pending, ,,,,,,1,6 - 12 months
LA01/2023/0812/F,08-Aug-2023,Q2,08-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Mixed Use,Rural: Settlement, , ,"Replacement of No 146 & 148 Main Street, to provide 2no shop units, stores, bin storage, shared garden space to the rear of the building on the ground floor, with 2no apartments provided on the on first floor and 1no office accommodation.  (Amended Plans)",146 & 148  Main Street   Dungiven   BT47 4LG,"269,188","409,260",Pending, ,,,,,,1,6 - 12 months
LA01/2023/0818/F,08-Aug-2023,Q2,14-Aug-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Two Storey Dwelling & Garage (Change of house type from previous approval D/2009/0099/RM) and associated site works.,Site 230m NE of 20 Friary Road   Armoy   Ballymoney   BT53 8XZ,"307,408","427,972",Approved,Approved,28-Mar-2024,Q4,,,31.4,, 
LA02/2023/1674/O,08-Aug-2023,Q2,09-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Dwelling and Garage on a Farm.,Adj to 95 Kilgad Road  KELLS  BT42 3HY,"317,121","398,837",Approved,Approved,12-Sep-2023,Q2,,,4.6,, 
LA02/2023/1676/F,08-Aug-2023,Q2,10-Aug-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Proposed two-storey side extension, single storey rear extension & alterations to existing dwelling",34 CARDONAGHY ROAD  KILLANE  AHOGHILL  ANTRIM  BT42 1JE,"304,921","402,435",Approved,Approved,27-Sep-2023,Q2,,,6.6,, 
